rec_id,culture,sex,given_name,surname,date_of_birth
rec-49-org,afr,f,gauda,mvula,19860829
rec-50-org,afr,f,jahi,pratt,19980630
rec-51-org,afr,,sipo,fuller,19450917
rec-52-org,afr,f,vianna,nderitu,19710228
rec-53-org,afr,f,hamadou,human,19441214
rec-54-org,afr,,wemusa,kipngetich,19840410
rec-55-org,afr,f,yinka,kipsiro,19630911
rec-56-org,afr,f,ukaegbunam,dibia,19960818
rec-57-org,afr,f,nabelung,pienaar,19630520
rec-58-org,afr,f,adedayo,,20020826
rec-59-org,afr,f,moshoeshoe,minny,19730328
rec-60-org,afr,f,olu,priddle,19571229
rec-61-org,afr,f,deelon,parsons,19721109
rec-62-org,afr,f,yirdaw,ssozi,19961223
rec-63-org,afr,m,jamba,geerling,19720410
rec-64-org,afr,,mutonyi,birech,19410808
rec-65-org,afr,f,monifa,nsubuga,
rec-66-org,afr,f,lantoniai,zungu,19591209
rec-67-org,afr,f,ayelech,mukami,19440129
rec-68-org,afr,,ambai,dickerson,19420402
rec-69-org,afr,,eberegbulam,prodehl,19570613
rec-70-org,afr,f,jashonn,malambo,19930823
rec-71-org,afr,,mojisola,pollock,19930804
rec-72-org,afr,f,chikezie,habulembe,19840729
rec-73-org,afr,m,oke,lemani,19830212
rec-74-org,afr,f,,euifowoju,20001024
rec-75-org,afr,f,kihara,fulton,19500111
rec-76-org,afr,f,bayete,afolabi,19510817
rec-77-org,afr,f,somadina,chilomo,19810624
rec-78-org,afr,m,themba,ogunode,19460221
rec-79-org,afr,f,murimi,thomas,19931203
rec-80-org,afr,f,muhashaham,moroto,19560918
rec-81-org,afr,,ephigenia,wolde,19800912
rec-82-org,afr,f,mapenzi,mbazima,19591122
rec-83-org,afr,f,olamide,,19661101
rec-84-org,afr,f,meskerem,kariuki,19650903
rec-85-org,afr,f,lalaina,mureithi,19600622
rec-86-org,afr,m,chinweike,simpson,19740214
rec-87-org,afr,f,ezeamaka,pattni,19740725
rec-88-org,afr,m,kumbuka,godday,19941124
rec-89-org,afr,m,afeworki,linenga,19530605
rec-90-org,afr,,melithafa,egbedi,20010301
rec-91-org,afr,f,tinofa,ogedegbe,19990222
rec-92-org,afr,,sinidu,kokot,
rec-93-org,afr,f,zeffun,karegeya,19420401
rec-94-org,afr,f,ibeabuchi,spickett,19850529
rec-95-org,afr,f,rencei,napunyi,
rec-96-org,afr,,essi,lakay,19641127
rec-97-org,afr,f,awinagh,sellers,19840720
rec-98-org,afr,f,mirembe,,20011223
rec-99-org,afr,f,egziabher,nduria,19550604
rec-100-org,afr,f,makhanda,schreuder,19700618
rec-101-org,afr,f,velinda,makamba,19740330
rec-102-org,afr,m,fanikia,hasse,19510905
rec-103-org,afr,f,kyan,kafumukache,19700130
rec-104-org,afr,f,kosisochu,raw,19830522
rec-105-org,afr,f,doli,whiley,19521126
rec-106-org,afr,,akachi,lessonet,
rec-107-org,afr,f,teklehaymanot,wild,19430608
rec-108-org,afr,,awotwi,demeksa,19970407
rec-109-org,afr,,kalula,quaite,19560401
rec-110-org,afr,m,lishan,nzimbi,19580514
rec-111-org,afr,f,dorleta,odone,19920517
rec-112-org,afr,,enzi,verdoes,
rec-113-org,afr,f,getachew,azira,19680509
rec-114-org,afr,f,tamilla,kazini,19990216
rec-115-org,afr,m,simthembele,quashi,20021119
rec-116-org,afr,f,konata,scharnick,19580108
rec-117-org,afr,f,mahbuba,isaacks,19941128
rec-118-org,afr,,dalindyebo,isangedighe,19610916
rec-119-org,afr,f,faraja,pogenpool,19671028
rec-120-org,afr,f,alemayehu,malupande,19600114
rec-121-org,afr,f,uzoamaka,cachalia,19720713
rec-122-org,afr,f,chi,calvert,
rec-123-org,afr,f,yamusu,lwandamina,19560419
rec-124-org,afr,f,hatari,nwachi,19711213
rec-125-org,afr,f,moti,whitton,19540829
rec-126-org,afr,f,odacho,wanchinga,19921205
rec-127-org,afr,f,namazzi,mekuria,19790331
rec-128-org,afr,f,ijoma,nhova,19831220
rec-129-org,afr,f,okoro,sibulinjase,19710929
rec-130-org,afr,f,sibongile,mosheua,19440302
rec-131-org,afr,,ahine,chifuwe,19421227
rec-132-org,afr,m,nangila,chipampe,19510105
rec-133-org,afr,m,,mamabolo,19700922
rec-134-org,afr,f,manang,oywecha,19911127
rec-135-org,afr,m,gheilani,edeh,19490406
rec-136-org,afr,f,yahimba,connell,
rec-137-org,afr,f,zarifa,kolala,19460509
rec-138-org,afr,f,mzuzi,mukendi,19921017
rec-139-org,afr,f,dalanette,chikoti,19910912
rec-140-org,afr,f,babafunmi,paulse,19690623
rec-141-org,afr,f,so,spruyt,19520405
rec-142-org,afr,,karamoko,likwa,19820628
rec-143-org,afr,f,makeda,roome,19911206
rec-144-org,afr,,abdu,mopani,19700831
rec-145-org,afr,f,tsiresy,deyas,19581015
rec-146-org,afr,f,mshabaha,nangambwa,19950512
rec-147-org,afr,f,,sodje,20010402
rec-148-org,afr,f,sukatai,motteram,19851229
rec-149-org,afr,f,aondohimba,nunes,19621031
rec-150-org,afr,f,sowande,waweru,19631004
rec-151-org,afr,f,nuwamanya,pitzer,
rec-152-org,afr,f,kumsa,mwatela,19941109
rec-153-org,afr,f,mrekhe,kitching,19630330
rec-154-org,afr,m,waitherer,milla,19550609
rec-155-org,afr,f,onyii,kalu,19880323
rec-156-org,afr,f,biftu,ojwok,19911110
rec-157-org,afr,,sakile,walubita,19630520
rec-158-org,afr,f,okera,carruthers,19701011
rec-159-org,afr,,nazi,ongwen,19750621
rec-160-org,afr,f,laticia,matshikiza,19520516
rec-161-org,afr,f,tichawonna,babyface,19681026
rec-162-org,afr,,amadi,bazuaye,19931212
rec-163-org,afr,f,chibuzo,obayan,19680524
rec-164-org,afr,f,akamafula,chibiliti,19620912
rec-165-org,afr,,berihun,yelverton,19931023
rec-166-org,afr,f,eljamah,atwoli,19920211
rec-167-org,afr,m,igider,olorundare,19411128
rec-168-org,afr,,yunes,bura,19610927
rec-169-org,afr,f,jumh,mkulo,19511027
rec-170-org,afr,f,nomabaso,bonga,19400309
rec-171-org,afr,f,nyanjera,chiputa,19560620
rec-172-org,afr,m,iccaam,dada,19530205
rec-173-org,afr,f,enqu,mudau,19950716
rec-174-org,afr,f,tayri,tyrer,
rec-175-org,afr,f,sopulu,adeleke,19640411
rec-176-org,afr,f,jwahir,chungu,19420325
rec-177-org,afr,f,nyimbo,ebenezer,19440903
rec-178-org,afr,f,onwuamaeze,beecher,
rec-179-org,afr,f,lantoniai,deres,19690328
rec-180-org,afr,,jawaad,francis,19830214
rec-181-org,afr,f,jefar,,19551203
rec-182-org,afr,,uwimana,barus,19580926
rec-183-org,afr,m,adwowa,ukpai,19481117
rec-184-org,afr,f,nne,kosrof,19970928
rec-185-org,afr,m,joycelin,dreijer,
rec-186-org,afr,m,abdelalim,ekpeyong,
rec-187-org,afr,,lashaund,sejjaaka,19550804
rec-188-org,afr,f,kaseko,mathi,19620928
rec-189-org,afr,f,djote,darkow,19720620
rec-190-org,afr,,alafin,kasonde,19900321
rec-191-org,afr,f,ejike,williams,
rec-192-org,afr,f,modibo,wylde,
rec-193-org,afr,f,ejimofor,kaima,19990921
rec-194-org,afr,f,lindiwe,akerele,19910821
rec-195-org,afr,,damisi,wake,19430419
rec-196-org,afr,,kyan,heeley,19950113
rec-197-org,afr,,kwakou,pentz,19570227
rec-198-org,afr,,onyewuchi,florentino,19800603
rec-199-org,afr,,modiba,lottering,19740317
rec-200-org,afr,m,wairimu,nkolola,19841117
rec-201-org,afr,f,chuma,chemut,19510727
rec-202-org,afr,,akwokwo,dokiwari,19631230
rec-203-org,afr,f,chukwueloka,roach,19830116
rec-204-org,afr,m,moringe,mtawali,19680624
rec-205-org,afr,f,salina,,19431124
rec-206-org,afr,,yafeu,rutakirwa,19890219
rec-207-org,afr,f,jasiri,,19930619
rec-208-org,afr,m,alimany,aikelile,
rec-209-org,afr,f,waloga,motteram,19600125
rec-210-org,afr,,attati,anka,19881122
rec-211-org,afr,f,,mhlanga,19810222
rec-212-org,afr,f,coblah,kaleeba,19851009
rec-213-org,afr,,maudisa,mutoloka,20000914
rec-214-org,afr,f,mahari,emslie,
rec-215-org,afr,f,vidarnaq,,19990722
rec-216-org,afr,f,beluchi,mills,19831017
rec-217-org,afr,f,amadi,madada,19810210
rec-218-org,afr,f,azerwal,chemlany,
rec-219-org,afr,f,ayomide,mushemeza,19750922
rec-220-org,afr,m,tamemt,mwale,19830527
rec-221-org,afr,,adiagha,mwita,19481221
rec-222-org,afr,f,kezie,melkam,19760422
rec-223-org,afr,m,echijole,,19891123
rec-224-org,afr,,folashade,slatem,19850620
rec-225-org,afr,f,namazzi,ejiro,19920606
rec-226-org,afr,f,raohiya,pennington,19600615
rec-227-org,afr,,dimya,omoko,20000619
rec-228-org,afr,m,berhanua,taty,19710102
rec-229-org,afr,f,ephigenia,chisala,19580820
rec-230-org,afr,,lugono,mngoma,19701030
rec-231-org,afr,,,mwima,19460912
rec-232-org,afr,f,pemba,sikota,20000115
rec-233-org,afr,,morani,,19420112
rec-234-org,afr,f,wangai,chemabwai,19900504
rec-235-org,afr,f,gharibuu,musisi,19990806
rec-236-org,afr,f,chikelu,serfontein,
rec-237-org,afr,f,biftu,plessis,19720816
rec-238-org,afr,,tasheenah,wolvaardt,
rec-239-org,afr,f,djote,gaddae,19590809
rec-240-org,afr,f,mayamiko,morsman,19561017
rec-241-org,afr,f,mbongeni,ogude,19691201
rec-242-org,afr,f,yakini,miguna,19780508
rec-243-org,afr,f,nagesa,hermanson,19601220
rec-244-org,afr,f,kendi,aland,19580909
rec-245-org,afr,f,mukondi,wagenaar,19440826
rec-246-org,afr,m,hafidha,dorrington,19751023
rec-247-org,afr,f,ilisa,kantu,19520811
rec-248-org,afr,,yaa,newcombe,19991219
rec-249-org,afr,f,chiamaka,tella,19560504
rec-250-org,afr,m,sekla,mugoya,19660517
rec-251-org,afr,f,dibia,wassung,19970919
rec-252-org,afr,f,duniisai,semakula,19771130
rec-253-org,afr,f,chibugo,sibanda,19910119
rec-254-org,afr,m,kimbareta,mavuso,19460519
rec-255-org,afr,f,fulah,fadana,19560517
rec-256-org,afr,f,oseye,kulubya,19801028
rec-257-org,afr,f,beluchi,mulumba,19460215
rec-258-org,afr,m,ayite,ashamo,19890807
rec-259-org,afr,f,masaharta,howard,19680316
rec-260-org,afr,f,nkosi,nchembele,19720124
rec-261-org,afr,f,salina,noeth,19951213
rec-262-org,afr,,amulas,mbilu,19820525
rec-263-org,afr,f,urge,leschinsky,19770208
rec-264-org,afr,f,nkemefula,maathai,19971211
rec-265-org,afr,m,takfarinas,kabba,19640331
rec-266-org,afr,f,omosede,chilwalo,19610424
rec-267-org,afr,f,nwokike,ezenwaka,19571020
rec-268-org,afr,f,obiako,normand,19440812
rec-269-org,afr,f,daligqili,odogwu,19530907
rec-270-org,afr,,modiba,kgoboge,19690706
rec-271-org,afr,f,kudjo,mbola,19411214
rec-272-org,afr,m,alikah,chandala,19970317
rec-273-org,afr,m,lwennas,greener,19470719
rec-274-org,afr,f,nuaha,mcquirk,19971010
rec-275-org,afr,f,hadiya,nicol,20010420
rec-276-org,afr,f,okon,muwanga,19700424
rec-277-org,afr,,boipelo,pelzer,19880510
rec-278-org,afr,f,kamara,,19960403
rec-279-org,afr,m,afaghis,baartzes,19960720
rec-280-org,afr,f,ngo,rethman,20010528
rec-281-org,afr,f,mahari,priso,
rec-282-org,afr,f,mastanabal,dembsky,19691007
rec-283-org,afr,f,jumaane,mollett,19560421
rec-284-org,afr,m,zaziwe,kadogo,19821231
rec-285-org,afr,f,alike,desalegn,19440608
rec-286-org,afr,m,shahaab,kearney,19680124
rec-287-org,afr,m,mandela,oresanya,19850811
rec-288-org,afr,m,serwa,mwaanga,19980129
rec-289-org,afr,f,bornani,mwaura,19540513
rec-290-org,afr,m,tidyanawo,chinasa,19860722
rec-291-org,afr,f,diji,dubuson,19911128
rec-292-org,afr,f,rakeisha,ngoshe,19551211
rec-293-org,afr,,masiya,legodi,19700926
rec-294-org,afr,f,namwaka,roome,19850820
rec-295-org,afr,f,nashy,haack,
rec-296-org,afr,,lindiwe,vause,
rec-297-org,afr,f,olugbala,naituli,19601105
rec-298-org,afr,f,okikiola,hasseriis,19851217
rec-299-org,afr,m,ndulue,erogbogbo,19920710
rec-300-org,afr,f,faba,ezukam,19700301
rec-301-org,afr,f,adaeze,nhova,19830805
rec-302-org,afr,f,kaphiri,,19640110
rec-303-org,afr,,siyabulel,gono,20000627
rec-304-org,afr,f,shakah,grafham,19470628
rec-305-org,afr,f,nafisi,krynauw,19990830
rec-306-org,afr,f,aisha,marques,19570420
rec-307-org,afr,f,obierika,hoffman,19790124
rec-308-org,afr,f,kinuka,winnaar,19930119
rec-309-org,afr,f,tekeste,,19841008
rec-310-org,afr,f,alonge,kekana,19640615
rec-311-org,afr,,chieloka,lathleiff,19870323
rec-312-org,afr,,bushiri,mtshali,19880527
rec-313-org,afr,m,kosoko,chuumbwe,19950121
rec-314-org,afr,m,obadele,mikael,19720903
rec-315-org,afr,m,adeojo,uzoenyi,19860918
rec-316-org,afr,m,munit,geertsema,19960120
rec-317-org,afr,f,zilabamuzale,muyoba,19441223
rec-318-org,afr,f,,quigg,19640724
rec-319-org,afr,f,ghaffar,kanjila,19470624
rec-320-org,afr,f,uregh,sauerman,19860408
rec-321-org,afr,f,mpilo,goje,19651201
rec-322-org,afr,f,ani,beza,19410316
rec-323-org,afr,m,mpenda,igesund,
rec-324-org,afr,,kashta,obademi,19490531
rec-325-org,afr,f,dassin,shubissa,19480707
rec-326-org,afr,f,miata,iheagwam,19640316
rec-327-org,afr,f,sijaona,milburrow,19970306
rec-328-org,afr,m,smail,masiga,19931201
rec-329-org,afr,f,uwolowu,ackermann,19751004
rec-330-org,afr,m,kalititi,ngumi,19630227
rec-331-org,afr,f,makeda,mwandu,19460906
rec-332-org,afr,f,oghenero,bello,19910701
rec-333-org,afr,f,soha,nakibuuka,19640307
rec-334-org,afr,f,obi,dawo,19771221
rec-335-org,afr,,obanjoko,dagunduro,19520610
rec-336-org,afr,f,nyikadzino,eales,19430611
rec-337-org,afr,f,sandile,salim,19540216
rec-338-org,afr,,ambidwile,gupta,
rec-339-org,afr,f,semanda,hippert,19410517
rec-340-org,afr,,simai,aiyegbeni,20020813
rec-341-org,afr,,bolewa,kirsten,19620910
rec-342-org,afr,f,ayize,kalema,19540604
rec-343-org,afr,f,odour,lerey,19590602
rec-344-org,afr,f,zamani,usman,19941118
rec-345-org,afr,f,dol,maguire,19901231
rec-346-org,afr,f,boipelo,kipngetich,19450812
rec-347-org,afr,f,takata,kithene,19440116
rec-348-org,afr,f,kaneesha,koegelenberg,19740412
rec-349-org,afr,,okwudilichukwu,dujanga,
rec-350-org,afr,m,oluwakanyinsola,obiri,19670707
rec-351-org,afr,,nonzwakaz,gowar,19940509
rec-352-org,afr,m,sule,feldtman,19880804
rec-353-org,afr,f,chinagorom,chumba,19481229
rec-354-org,afr,m,beati,chitambala,
rec-355-org,afr,f,masnsen,njonjo,19980324
rec-356-org,afr,,tashinah,elliott,19630424
rec-357-org,afr,f,namdi,nyatsumba,
rec-358-org,afr,f,chibuike,yzelle,19980720
rec-359-org,afr,f,gebregiorgios,,19720128
rec-360-org,afr,f,efioanwan,arusei,19930718
rec-361-org,afr,f,boubacar,sikale,19400807
rec-362-org,afr,f,ogechi,portwig,19601101
rec-363-org,afr,,obaseki,zagoritis,
rec-364-org,afr,m,lamiaya,aromire,19670820
rec-365-org,afr,f,unathi,malanje,19960316
rec-366-org,afr,f,nxele,jelela,19620820
rec-367-org,afr,f,dajan,ehlers,19740429
rec-368-org,afr,f,refilwe,nkonde,19860406
rec-369-org,afr,f,njora,lewis,19501013
rec-370-org,afr,f,olufunmilola,egemonye,19731202
rec-371-org,afr,f,hasina,langridge,19591226
rec-372-org,afr,f,egonwanne,schildbach,
rec-373-org,afr,m,befikadu,nyamai,19850918
rec-374-org,afr,f,peyisai,bitamazire,19520511
rec-375-org,afr,m,ekwueme,madge,
rec-376-org,afr,f,azmera,mutapa,19560630
rec-377-org,afr,m,nasiir,obhafuoso,19631227
rec-378-org,afr,,okagbue,benjamin,19900716
rec-379-org,afr,f,gogo,mebiame,19880212
rec-380-org,afr,f,chinue,jega,19420502
rec-381-org,afr,f,zihur,mushala,19541019
rec-382-org,afr,m,,barlow,20010805
rec-383-org,afr,f,chimalsi,igun,19490102
rec-384-org,afr,f,menelik,aradeon,19740324
rec-385-org,afr,f,mabruke,muazu,19901112
rec-386-org,afr,f,chimanga,ndege,19540604
rec-387-org,afr,f,uyanwa,molomo,19661130
rec-388-org,afr,f,jaha,cherop,19970423
rec-389-org,afr,f,akwete,william,19991011
rec-390-org,afr,,kujuwakwa,bada,19641008
rec-391-org,afr,,ndubueze,azikiwe,19970126
rec-392-org,afr,m,aghali,ibrahim,19901211
rec-393-org,afr,f,kidist,,19640524
rec-394-org,afr,f,huba,makoto,19920610
rec-395-org,afr,f,pelo,hachilala,19540908
rec-396-org,afr,,bahati,yejju,19960615
rec-397-org,afr,f,haymanot,kidane,20000222
rec-398-org,afr,f,tiyamike,klemp,19750712
rec-399-org,afr,,aprili,swerisse,19911107
rec-400-org,afr,,yohance,ogonga,
rec-401-org,afr,f,jideofor,uitenbogaardt,19730509
rec-402-org,afr,,macharia,kubheka,19480407
rec-403-org,afr,f,dhambizao,power,19740910
rec-404-org,afr,f,nganga,krause,19890226
rec-405-org,afr,f,diop,chisembele,19870929
rec-406-org,afr,,ozo,ahnelt,19550406
rec-407-org,afr,f,adeola,kansuma,19541230
rec-408-org,afr,m,mfaume,chimezie,19721203
rec-409-org,afr,f,,legodi,19540122
rec-410-org,afr,,jama,fatai,19850916
rec-411-org,afr,m,ihuoma,siebert,
rec-412-org,afr,f,birago,ssempeke,19810218
rec-413-org,afr,,kirinyaga,light,
rec-414-org,afr,f,masimong,obhafuoso,19650122
rec-415-org,afr,f,okey,lester,19620516
rec-416-org,afr,m,gbadamosi,hanbwato,19570218
rec-417-org,afr,f,titrit,munzele,19820707
rec-418-org,afr,f,ogo,kalinda,19410512
rec-419-org,afr,f,marii,lumbwe,19680214
rec-420-org,afr,f,amghnna,msimbi,19881219
rec-421-org,afr,f,tanabahi,zoutendyk,19870408
rec-422-org,afr,f,urunwa,wiggett,19831022
rec-423-org,afr,f,eshetu,nyalugwe,19790814
rec-424-org,afr,f,kampihe,dhoodaan,19571211
rec-425-org,afr,f,chimwala,carnie,19660412
rec-426-org,afr,f,mtima,parker,19540226
rec-427-org,afr,m,katleho,mwagomba,19890423
rec-428-org,afr,f,jabali,lumley,19531227
rec-429-org,afr,f,limber,vadher,19431119
rec-430-org,afr,f,jugurtha,,19430201
rec-431-org,afr,f,gugulethu,mbire,19480318
rec-432-org,afr,f,teshi,potgieter,19660628
rec-433-org,afr,f,nyimbo,mwangale,
rec-434-org,afr,f,nwamaka,mackinlay,19671012
rec-435-org,afr,f,melithafa,onzima,19570710
rec-436-org,afr,f,arida,ghebreamlak,20011120
rec-437-org,afr,f,sifiso,luvoyo,19681105
rec-438-org,afr,f,tinhinan,adebamowo,19590208
rec-439-org,afr,f,ngo,kimutai,19750711
rec-440-org,afr,f,tekalgn,egwero,19451011
rec-441-org,afr,f,urunna,kidane,19861025
rec-442-org,afr,f,nabelung,okhuti,19980113
rec-443-org,afr,f,amachi,tsehai,19461130
rec-444-org,afr,f,nyanza,neumann,19980320
rec-445-org,afr,f,jeddjiga,buta,19450824
rec-446-org,afr,m,thaabiti,mugoya,19430827
rec-447-org,afr,m,ladawnn,siamagadi,19570625
rec-448-org,afr,f,woyinesh,achon,20020706
rec-449-org,afr,m,kunto,muyanda,19840826
rec-450-org,afr,f,,shakpoke,19471116
rec-451-org,afr,,wimana,rwabwogo,19650520
rec-452-org,afr,,rehani,ojwok,19540719
rec-453-org,afr,f,amur,greyling,19890723
rec-454-org,afr,f,busara,smickersgill,19750312
rec-455-org,afr,,boraafya,madikizela,19630914
rec-456-org,afr,f,hissene,ojokolo,19490918
rec-457-org,afr,,matumaini,kony,
rec-458-org,afr,f,shor,binabo,19531203
rec-459-org,afr,f,ayuba,geldenhuys,19790404
rec-460-org,afr,f,siwazuri,nkanata,19670802
rec-461-org,afr,f,titilayo,makeche,19970424
rec-462-org,afr,f,yenge,nyaga,19540723
rec-463-org,afr,m,siyazini,nxu,
rec-464-org,afr,f,ngumo,kangombe,19830417
rec-465-org,afr,,kuthakwakulu,okubamicael,19500629
rec-466-org,afr,f,marzuku,greef,19601113
rec-467-org,afr,m,bitrus,tsotsi,
rec-468-org,afr,f,mulumba,teshale,19610530
rec-469-org,afr,f,alafin,withinshaw,19400312
rec-470-org,afr,f,awushie,maharaj,19901115
rec-471-org,afr,m,galabba,mulia,19580604
rec-472-org,afr,f,ghinjo,mwakangale,
rec-473-org,afr,m,akinade,guda,19851105
rec-474-org,afr,,thokozani,bostock,19890726
rec-475-org,afr,f,nkechinye,niemandt,19850914
rec-476-org,afr,f,worknesh,catell,19831204
rec-477-org,afr,f,tulinaqwe,essack,19760204
rec-478-org,afr,f,dumeto,stipp,19721113
rec-479-org,afr,f,ani,malone,
rec-480-org,afr,m,ashame,matiba,19980712
rec-481-org,afr,,tayri,hooper,19790408
rec-482-org,afr,f,tuako,dorfling,19830220
rec-483-org,afr,,lewanika,palterman,19741012
rec-484-org,afr,f,dsu,ovbiagele,19841123
rec-485-org,afr,f,nnenia,adubango,19730804
rec-486-org,afr,,patanisha,ogle,19930621
rec-487-org,afr,f,tinashe,mwauluka,19660529
rec-488-org,afr,m,mabula,peter,
rec-489-org,afr,m,chaga,luchenje,19741112
rec-490-org,afr,,milandu,macharinyang,
rec-491-org,afr,m,mukuru,perumal,19690726
rec-492-org,afr,f,chinagorom,muleza,19840630
rec-493-org,afr,f,bridon,ralph,19851223
rec-494-org,afr,f,mosemodi,baker,19420306
rec-495-org,afr,,oby,zingani,19840317
rec-496-org,afr,f,sanaa,wacera,19890613
rec-497-org,afr,f,,ndambiri,19890924
rec-498-org,afr,f,oke,lyainga,19881210
rec-499-org,afr,,uru,bulbula,19640330
rec-500-org,afr,f,bagenda,nicholson,19680819
rec-501-org,afr,f,nwanyibui,mathu,19630227
rec-502-org,afr,,ili,mahinya,19611001
rec-503-org,afr,,addisu,engida,19591130
rec-504-org,afr,f,kaikura,debele,19671024
rec-505-org,afr,m,anyabwile,shver,19650515
rec-506-org,afr,,tsholofelo,michler,19450427
rec-507-org,afr,f,odatei,walton,
rec-508-org,afr,f,deelon,olaraokello,19950307
rec-509-org,afr,f,ghnima,massa,19551110
rec-510-org,afr,f,binty,byabagambi,19570628
rec-511-org,afr,f,tian,pitcher,19580613
rec-512-org,afr,f,chausiku,kipkoech,19490312
rec-513-org,afr,f,tadala,kozlowiecki,19681006
rec-514-org,afr,f,iregi,wambui,19850723
rec-515-org,afr,f,mikaili,gebrhiwet,19620627
rec-516-org,afr,f,sharufa,olaki,19820116
rec-517-org,afr,f,olaudah,kutuny,19520610
rec-518-org,afr,f,gebreegziabhear,,19810731
rec-519-org,afr,,eseoghene,zeal,19880717
rec-520-org,afr,f,apara,okoye,19880405
rec-521-org,afr,f,muyaka,thomalla,19740220
rec-522-org,afr,,kodilinye,chobe,19601004
rec-523-org,afr,m,ngarta,,19571030
rec-524-org,afr,,kuthakwakulu,wetherell,19450613
rec-525-org,afr,f,ambonisye,onyearugbulem,19720822
rec-526-org,afr,f,bornani,danmus,19600628
rec-527-org,afr,,ejimofor,ogola,19640204
rec-528-org,afr,f,hediye,matambo,19580524
rec-529-org,afr,,keeziah,wami,19491224
rec-530-org,afr,,teferra,bayisa,19690626
rec-531-org,afr,f,nkunda,kilel,19930521
rec-532-org,afr,f,bausi,olinga,19880915
rec-533-org,afr,f,akpenamawu,silweya,
rec-534-org,afr,f,chuks,albany,19800513
rec-535-org,afr,f,kitoko,lusaka,19530109
rec-536-org,afr,,njora,bah,19551202
rec-537-org,afr,,sroda,,19870321
rec-538-org,afr,f,gyasi,dandridge,19870811
rec-539-org,afr,,wambui,tarry,19520831
rec-540-org,afr,f,bekila,nangomba,19650324
rec-541-org,afr,f,babafunmi,opore,20010717
rec-542-org,afr,f,diliza,kajubi,
rec-543-org,afr,m,molefinyane,gitonga,19661229
rec-544-org,afr,f,oare,whall,
rec-545-org,afr,f,abdikarim,obia,19401118
rec-546-org,afr,f,tionge,temmers,
rec-547-org,afr,f,ayouba,kamama,19830620
rec-548-org,afr,f,ndoro,agot,19920704
rec-549-org,afr,,jashonn,mekurya,
rec-550-org,afr,f,somoe,mamora,19480512
rec-551-org,afr,f,akuwa,ogungbure,20021111
rec-552-org,afr,f,akili,kingara,19540108
rec-553-org,afr,f,dalmar,rathfelder,19941017
rec-554-org,afr,f,hamelmal,wolvaardt,19740105
rec-555-org,afr,f,uzochi,,20010606
rec-556-org,afr,m,naysun,william,19570809
rec-557-org,afr,,diarra,wake,19490910
rec-558-org,afr,f,wangombe,carpenter,
rec-559-org,afr,,adeboro,noome,19521229
rec-560-org,afr,f,,callaway,19610426
rec-561-org,afr,f,chima,bukenya,19680701
rec-562-org,afr,f,aldjiya,luck,20020508
rec-563-org,afr,f,nyaga,ngondo,19811126
rec-564-org,afr,m,khalafu,mulera,19951120
rec-565-org,afr,f,mawuena,kiragu,19980602
