rec_id,culture,sex,given_name,surname,date_of_birth
rec-103-org,afr,,ashante,yaji,19480521
rec-104-org,afr,f,rakota,knoetze,19491208
rec-105-org,afr,f,okwudilichukwu,olajengbesi,19511016
rec-106-org,afr,,jadili,phillips,19890718
rec-107-org,afr,f,amatefe,achola,19820909
rec-108-org,afr,m,orlain,janmohamed,19430329
rec-109-org,afr,f,syandene,ochefu,20010404
rec-110-org,afr,m,vondila,friday,19400127
rec-111-org,afr,f,bayo,kootrsen,19950307
rec-112-org,afr,f,daraja,woodhouse,19660316
rec-113-org,afr,f,sikambagi,benson,
rec-114-org,afr,f,kanai,bann,
rec-115-org,afr,,lateefa,schenck,19910714
rec-116-org,afr,f,birhan,steinau,19500112
rec-117-org,afr,m,mawakana,mwiria,19590820
rec-118-org,afr,f,omorede,lotter,19661227
rec-119-org,afr,f,adeola,matoka,19430920
rec-120-org,afr,m,obieluman,odinga,19890606
rec-121-org,afr,f,tilelli,matola,19730802
rec-122-org,afr,f,winda,banks,19540608
rec-123-org,afr,f,masamaha,kanchela,19820531
rec-124-org,afr,f,badru,bashir,19780213
rec-125-org,afr,f,raimi,vice,19741127
rec-126-org,afr,f,zabeya,heinen,19861227
rec-127-org,afr,m,tigmi,byanyima,19920726
rec-128-org,afr,,zenas,kande,19830816
rec-129-org,afr,f,tessfalfe,yishak,19480519
rec-130-org,afr,f,dalicia,longorkaye,19751030
rec-131-org,afr,f,siyani,chiyanika,
rec-132-org,afr,f,nkemefula,norman,19620505
rec-133-org,afr,f,olufemi,tadele,19801202
rec-134-org,afr,f,mwata,ojwok,19460911
rec-135-org,afr,m,ekenedilinna,malama,19990423
rec-136-org,afr,,afia,igun,19580701
rec-137-org,afr,f,ferhat,mizinga,19950716
rec-138-org,afr,f,serkadis,kinyera,19810216
rec-139-org,afr,,dalilah,fynn,19490224
rec-140-org,afr,f,mawagali,yonkers,19440616
rec-141-org,afr,f,hatari,ingram,20010418
rec-142-org,afr,m,olushola,abdulahi,19961127
rec-143-org,afr,f,tagulani,loock,19460419
rec-144-org,afr,f,mwinyimkuu,painter,19750207
rec-145-org,afr,f,chaonaine,callaway,19650917
rec-146-org,afr,f,uwase,selassie,19910714
rec-147-org,afr,f,baako,tudge,19680312
rec-148-org,afr,f,kapera,carelse,19740605
rec-149-org,afr,f,yenge,volschenk,19650915
rec-150-org,afr,m,reth,nezar,19590212
rec-151-org,afr,,nafaika,muhango,19790501
rec-152-org,afr,,nne,achalu,19881118
rec-153-org,afr,m,asres,abbasi,
rec-154-org,afr,m,karamoko,shannon,19430428
rec-155-org,afr,f,ntombentl,chitembeya,19681221
rec-156-org,afr,,nodathembu,mashaba,19510704
rec-157-org,afr,f,azinza,callaway,
rec-158-org,afr,,songoro,ngoy,19480713
rec-159-org,afr,f,onwuamaegbu,yeboah,19460409
rec-160-org,afr,f,tarana,liyong,19760916
rec-161-org,afr,f,gacoki,makinwa,19730623
rec-162-org,afr,f,kijakazi,pareiyo,
rec-163-org,afr,f,nanjala,lugano,19620211
rec-164-org,afr,,tifawt,nobanda,19870719
rec-165-org,afr,m,bohlale,miles,19930919
rec-166-org,afr,f,onwuatuegwu,pretorius,19491017
rec-167-org,afr,f,mtavila,kasambala,19480519
rec-168-org,afr,m,sizwe,kemasuode,19951201
rec-169-org,afr,f,mestawot,bounkoulou,19671202
rec-170-org,afr,f,nzarbarimb,titshell,19500320
rec-171-org,afr,f,tupokigwe,samoei,19400728
rec-172-org,afr,f,obiageli,tunkara,19810116
rec-173-org,afr,,zayar,abeni,19611114
rec-174-org,afr,m,kobena,,19880218
rec-175-org,afr,f,patience,maytham,
rec-176-org,afr,f,lantoniai,rutter,19910809
rec-177-org,afr,m,ngonepe,magang,19640128
rec-178-org,afr,m,assitou,nangambwa,19540324
rec-179-org,afr,,aladinma,girei,
rec-180-org,afr,f,himourana,astles,
rec-181-org,afr,m,muzwudzan,quartey,19740321
rec-182-org,afr,f,ato,mwadeghu,19530419
rec-183-org,afr,f,meron,firth,19420622
rec-184-org,afr,f,beddis,rabe,19651030
rec-185-org,afr,,kwamboka,dale,19780903
rec-186-org,afr,f,urafiki,stapleton,19810325
rec-187-org,afr,m,jahlani,parker,19760124
rec-188-org,afr,f,upendo,robertson,19570105
rec-189-org,afr,,ahadi,omogi,19890929
rec-190-org,afr,f,olaniyi,mweene,19670507
rec-191-org,afr,f,ayouba,ngei,19520429
rec-192-org,afr,f,mandla,nkoloma,19730402
rec-193-org,afr,f,nini,nezar,19430117
rec-194-org,afr,,khalifa,scheepers,19790310
rec-195-org,afr,f,dekah,shiferaw,19460418
rec-196-org,afr,f,chukwunonso,simon,19751129
rec-197-org,afr,f,hajari,echeruo,19820904
rec-198-org,afr,f,gahiji,dioskoros,19570413
rec-199-org,afr,f,zarifa,fasehun,19960303
rec-200-org,afr,f,tandie,wamwiri,19770129
rec-201-org,afr,f,,jakande,19730518
rec-202-org,afr,f,alemr,mulia,19430704
rec-203-org,afr,f,afework,winnaar,19950616
rec-204-org,afr,,din,nampito,19990918
rec-205-org,afr,m,natine,fulani,19971230
rec-206-org,afr,f,edenauseg,lamont,19490318
rec-207-org,afr,m,sidafa,winther,19571202
rec-208-org,afr,f,selas,hachigabalala,19450808
rec-209-org,afr,m,kwashi,gowers,19681231
rec-210-org,afr,,ridha,ransom,19640425
rec-211-org,afr,,,alubaha,19710201
rec-212-org,afr,f,xetsa,sello,19900216
rec-213-org,afr,f,kaphiri,abaye,19560604
rec-214-org,afr,,pandu,tarrant,19670302
rec-215-org,afr,m,kgosi,nalube,
rec-216-org,afr,m,jioke,kies,19901224
rec-217-org,afr,,merille,tarbei,19860801
rec-218-org,afr,f,diji,kanes,19860128
rec-219-org,afr,f,osakwe,milla,19950606
rec-220-org,afr,f,karamu,shehu,19671203
rec-221-org,afr,f,amghar,sofoluwe,19690801
rec-222-org,afr,,gebreegziabher,hamutete,19440128
rec-223-org,afr,f,baako,chabalengula,19470717
rec-224-org,afr,f,lesala,meijer,19740802
rec-225-org,afr,f,adama,glaum,19670404
rec-226-org,afr,m,adom,nyombi,19760222
rec-227-org,afr,m,rehema,gichere,19721003
rec-228-org,afr,f,shalilah,laurent,19760815
rec-229-org,afr,f,sekai,senyonyi,19760726
rec-230-org,afr,f,rapuluchu,ihemadu,19450609
rec-231-org,afr,f,nosiike,oshinowo,19890118
rec-232-org,afr,m,gicheru,isanga,19550723
rec-233-org,afr,f,retha,cartwright,
rec-234-org,afr,,rhamadhani,,19620615
rec-235-org,afr,f,kwo,rutherford,19880103
rec-236-org,afr,f,chuma,logan,20010323
rec-237-org,afr,,wanjiru,bales,19820809
rec-238-org,afr,f,omodele,canning,19770608
rec-239-org,afr,,achta,kambere,19610419
rec-240-org,afr,m,ihuoma,dettmar,19880201
rec-241-org,afr,f,jashaun,ramsgate,19430404
rec-242-org,afr,,kosoko,mazoka,19870830
rec-243-org,afr,f,lungile,chesoni,19991119
rec-244-org,afr,f,berhane,,19630527
rec-245-org,afr,m,mori,kyomuhendo,20000211
rec-246-org,afr,,kwate,oculi,19710104
rec-247-org,afr,m,tamasha,chijikwa,19980319
rec-248-org,afr,f,nguema,nalubwama,19481211
rec-249-org,afr,f,,chimba,19771011
rec-250-org,afr,,kwaate,chifuwe,19480827
rec-251-org,afr,f,kurwa,tafa,19570127
rec-252-org,afr,m,adeseyi,jegede,19420807
rec-253-org,afr,f,oba,ikpeme,19691102
rec-254-org,afr,f,amray,squirrell,19760501
rec-255-org,afr,f,foday,declercq,19980522
rec-256-org,afr,f,dali,wakiihuri,19940603
rec-257-org,afr,m,admer,nku,19611213
rec-258-org,afr,m,adwoa,ikimi,19450730
rec-259-org,afr,f,hamadou,mutombo,19591028
rec-260-org,afr,f,vuyisa,owubokiri,19420707
rec-261-org,afr,m,shandra,engle,19921206
rec-262-org,afr,f,leesha,kaya,
rec-263-org,afr,f,kumsa,whittle,19940317
rec-264-org,afr,m,zeborah,obademi,19430810
rec-265-org,afr,f,yekunoamilak,malilwe,19851003
rec-266-org,afr,f,jengo,museveni,19930210
rec-267-org,afr,m,moringe,chitila,19800628
rec-268-org,afr,f,onyewuchi,,19630612
rec-269-org,afr,,koleo,rukundo,19710625
rec-270-org,afr,f,gugu,faure,19680918
rec-271-org,afr,m,kahsay,mbaya,19911119
rec-272-org,afr,m,bodua,njekwa,19800926
rec-273-org,afr,,dedan,mardon,19920216
rec-274-org,afr,f,seghada,akamonwa,19630415
rec-275-org,afr,m,onyenachiya,nsenga,19480504
rec-276-org,afr,,adiel,rosevear,19720108
rec-277-org,afr,m,rasham,dejongh,19650903
rec-278-org,afr,f,yamusu,dadswell,19531011
rec-279-org,afr,f,khouana,baguma,19701114
rec-280-org,afr,,adwoa,siwale,19850607
rec-281-org,afr,,semeni,mumeka,19941212
rec-282-org,afr,m,kadokechi,musauta,19591227
rec-283-org,afr,m,chiwanda,streak,19800415
rec-284-org,afr,f,mwaka,onwueme,19470319
rec-285-org,afr,f,sadaka,lockem,19740601
rec-286-org,afr,f,amayas,wilkinson,19931120
rec-287-org,afr,,kwakou,ruhumbika,19930309
rec-288-org,afr,,shabake,niekerk,
rec-289-org,afr,m,taiye,kabumba,19680510
rec-290-org,afr,m,kibwana,sinkamba,19870211
rec-291-org,afr,f,lisimba,muwanga,19520927
rec-292-org,afr,f,zuwena,sezibera,19840217
rec-293-org,afr,,,chintala,19600403
rec-294-org,afr,,godana,back,19950905
rec-295-org,afr,f,tewodros,chikusu,19960527
rec-296-org,afr,f,safiyeh,,19470829
rec-297-org,afr,f,chimela,weedy,19421006
rec-298-org,afr,f,yejide,merga,19590606
rec-299-org,afr,f,remba,yeatman,19560901
rec-300-org,afr,m,gharib,shaban,19830224
rec-301-org,afr,f,kosi,aruna,19990310
rec-302-org,afr,f,lesonn,spilsbury,19900923
rec-303-org,afr,f,mballa,chama,19710904
rec-304-org,afr,f,rehani,mukwakwa,19411129
rec-305-org,afr,f,fossa,zakayo,19640225
rec-306-org,afr,f,nyimak,wolvaardt,19540128
rec-307-org,afr,f,tiaret,goncalves,19481102
rec-308-org,afr,m,hicham,tonkin,19920624
rec-309-org,afr,f,toa,mos,19800220
rec-310-org,afr,f,nagesa,masialeti,19481120
rec-311-org,afr,f,kasinda,masango,19470422
rec-312-org,afr,f,ifni,ross,
rec-313-org,afr,f,omoro,mbogo,19990704
rec-314-org,afr,f,chioke,kosrof,19760213
rec-315-org,afr,f,mahamoud,mbeza,19860103
rec-316-org,afr,f,eniola,oduor,19841014
rec-317-org,afr,f,hemmu,,19900115
rec-318-org,afr,,adaku,dosumu,19901020
rec-319-org,afr,f,teshi,batabaire,
rec-320-org,afr,,hadhi,goodyear,19530728
rec-321-org,afr,,kobina,kamandisa,19490330
rec-322-org,afr,f,eskinder,ahlers,
rec-323-org,afr,m,ozigbodi,matimba,19920916
rec-324-org,afr,,tawiah,moopela,19600520
rec-325-org,afr,,akweteh,orakwue,19860104
rec-326-org,afr,,mudrik,,19800816
rec-327-org,afr,f,belquis,loock,19711028
rec-328-org,afr,,minyar,sezibera,19700412
rec-329-org,afr,f,cabha,talel,19400128
rec-330-org,afr,m,ifetayo,thiart,19550622
rec-331-org,afr,f,iza,chuula,19491026
rec-332-org,afr,,adanna,nyirongo,19611212
rec-333-org,afr,,pauline,maddison,19471203
rec-334-org,afr,f,nyah,mworeko,19890608
rec-335-org,afr,f,yefu,ssekimwanyi,19490813
rec-336-org,afr,,kiniey,siatontola,19910401
rec-337-org,afr,,ime,reynders,19750321
rec-338-org,afr,f,akua,riley,
rec-339-org,afr,m,dawda,kachikoti,19640613
rec-340-org,afr,,phillimon,mangwato,19820919
rec-341-org,afr,f,zwena,stofberg,19671021
rec-342-org,afr,,maharaji,selassie,19680303
rec-343-org,afr,f,afamefula,gachagua,19940812
rec-344-org,afr,f,hudham,sossah,19650401
rec-345-org,afr,,,michau,19411022
rec-346-org,afr,f,tisaubira,ainscough,19801019
rec-347-org,afr,,matsimela,gebremariam,19900703
rec-348-org,afr,,ngubengcuka,syachinene,19460717
rec-349-org,afr,f,bolanle,hoffman,19790321
rec-350-org,afr,m,ibiza,spamer,
rec-351-org,afr,f,tajah,chawa,19960807
rec-352-org,afr,,mafunda,sneddon,19660608
rec-353-org,afr,f,hodari,corbeil,
rec-354-org,afr,f,lelo,adenowo,19450802
rec-355-org,afr,f,muyaka,rorich,
rec-356-org,afr,,negussu,nyakairima,19660608
rec-357-org,afr,m,nyirej,agbaje,19511208
rec-358-org,afr,f,nyamu,kadenge,19750528
rec-359-org,afr,f,mbwana,swann,19450203
rec-360-org,afr,m,sarda,mortenson,19530509
rec-361-org,afr,,tash,adelaye,19720602
rec-362-org,afr,f,uzodimma,kutuny,19950518
rec-363-org,afr,f,ngulinga,feruka,19740423
rec-364-org,afr,,kwatecho,lake,19450119
rec-365-org,afr,,oafe,bwalya,19940922
rec-366-org,afr,m,tulinagwe,simutanyi,19800410
rec-367-org,afr,f,oladunni,stirk,19620522
rec-368-org,afr,f,jamyah,sibalwa,19660521
rec-369-org,afr,f,makamu,mulombwa,19810828
rec-370-org,afr,,majo,kpodar,
rec-371-org,afr,f,kwensi,steven,19470217
rec-372-org,afr,f,ndegwa,messingham,19741202
rec-373-org,afr,f,hassain,chalila,19830310
rec-374-org,afr,,nombeko,pfister,19941226
rec-375-org,afr,f,fossa,okwury,19450119
rec-376-org,afr,f,mrekhe,dysel,19761110
rec-377-org,afr,f,netifet,nzeakor,19790402
rec-378-org,afr,f,mchumba,kassum,19670610
rec-379-org,afr,m,hakizimana,mphahlele,19861203
rec-380-org,afr,,petiri,desalegn,19610307
rec-381-org,afr,f,nokrashy,tione,19900725
rec-382-org,afr,m,nourbese,marik,19691230
rec-383-org,afr,f,misrak,paul,19740401
rec-384-org,afr,f,bahati,kalambo,
rec-385-org,afr,,muata,mauer,19991211
rec-386-org,afr,,kissa,murumbi,19910825
rec-387-org,afr,f,sono,rania,19721011
rec-388-org,afr,m,wondoni,fazal,19700528
rec-389-org,afr,f,barongo,mopeloa,19431005
rec-390-org,afr,,moiketsi,makwiza,19840524
rec-391-org,afr,f,olubunmi,knoetzen,19550130
rec-392-org,afr,f,takia,michau,19811221
rec-393-org,afr,f,lotanna,albertus,19670908
rec-394-org,afr,f,sopuluchi,iwuji,
rec-395-org,afr,m,eutychia,yaji,
rec-396-org,afr,f,semeni,roberts,19401228
rec-397-org,afr,f,kya,manchishi,19670728
rec-398-org,afr,m,mgboli,tuohy,19621126
rec-399-org,afr,m,delisia,mukama,19701208
rec-400-org,afr,,kigeri,kalengo,19850226
rec-401-org,afr,,mawagali,adejobi,19600506
rec-402-org,afr,f,akin,adesanya,19400407
rec-403-org,afr,f,hadiah,zoutendijk,19430614
rec-404-org,afr,f,mbaruku,chibwe,19600324
rec-405-org,afr,m,okolo,oluwafemi,19661211
rec-406-org,afr,f,runihura,mishra,19431112
rec-407-org,afr,f,yerodin,regassa,19730407
rec-408-org,afr,f,mshengu,haji,19471127
rec-409-org,afr,f,coblah,osiako,20000423
rec-410-org,afr,f,zeuntae,radull,19680513
rec-411-org,afr,f,eljamah,sikazinga,19840104
rec-412-org,afr,f,immeghar,dibia,
rec-413-org,afr,m,ashunti,benaya,19840203
rec-414-org,afr,,duecha,rhoda,19950525
rec-415-org,afr,m,bassey,aniebo,19520511
rec-416-org,afr,f,kurwa,osuchukwu,19720906
rec-417-org,afr,,mrekhe,ngondo,19650225
rec-418-org,afr,f,nakato,kabarry,
rec-419-org,afr,m,tafsut,chiazzari,19460506
rec-420-org,afr,f,kuthakwakulu,gugsa,19570425
rec-421-org,afr,f,makini,fanikayode,
rec-422-org,afr,f,nomuula,ludigomkasa,19740104
rec-423-org,afr,,moswen,casey,19481027
rec-424-org,afr,m,galabba,urbosch,19760426
rec-425-org,afr,f,morowa,saunder,19880911
rec-426-org,afr,f,lutalo,smuts,19930206
rec-427-org,afr,f,seperepere,moroto,
rec-428-org,afr,m,amsalech,maguire,19620814
rec-429-org,afr,,aklilu,begho,19460514
rec-430-org,afr,f,lashauna,inienger,19460120
rec-431-org,afr,f,lakeesha,mackenzie,19541002
rec-432-org,afr,f,amenzu,mwilu,19451031
rec-433-org,afr,f,againi,muindi,19450706
rec-434-org,afr,m,palesa,khamis,19420124
rec-435-org,afr,f,gadla,konde,20000807
rec-436-org,afr,f,adetoun,atieno,19471208
rec-437-org,afr,,urafiki,talboltt,20020313
rec-438-org,afr,f,mahamoud,hanbwato,19811005
rec-439-org,afr,m,milengalenga,mpoy,19420722
rec-440-org,afr,f,utende,adeshina,
rec-441-org,afr,,shamani,ridden,19910519
rec-442-org,afr,f,boakye,marshall,
rec-443-org,afr,f,ridhaa,kozlowiecki,19691230
rec-444-org,afr,f,morowa,fasil,
rec-445-org,afr,,munanire,,19590807
rec-446-org,afr,f,moraa,nieketien,19491031
rec-447-org,afr,f,adigun,malzer,19410217
rec-448-org,afr,,notancu,pio,19851227
rec-449-org,afr,f,khiari,boureanu,19870508
rec-450-org,afr,,okon,mangwato,19460802
rec-451-org,afr,f,ur,combe,19950522
rec-452-org,afr,,onwuamaegbu,richter,19840930
rec-453-org,afr,f,thulani,matheson,19931020
rec-454-org,afr,f,okai,chelangat,19730117
rec-455-org,afr,f,saada,weber,19901013
rec-456-org,afr,f,ilisapesi,esters,19490813
rec-457-org,afr,m,piankhu,onyaliomagbemi,19731217
rec-458-org,afr,m,agdun,lagrange,19941220
rec-459-org,afr,f,matsimela,salih,20001108
rec-460-org,afr,f,olufunmilola,duckitt,19610901
rec-461-org,afr,m,masmud,strachan,
rec-462-org,afr,f,mavivi,mosha,20001005
rec-463-org,afr,,aziza,geneti,19830515
rec-464-org,afr,m,dulani,ghebreamlak,19810501
rec-465-org,afr,f,uloma,sermon,19560110
rec-466-org,afr,,awiti,kgama,19711128
rec-467-org,afr,f,ugochukwu,envoh,19451128
rec-468-org,afr,,kyora,serrurier,
rec-469-org,afr,f,selas,berhanu,19540316
rec-470-org,afr,f,itri,wino,
rec-471-org,afr,f,otutodilichukwu,sikatana,19800422
rec-472-org,afr,,masingwan,willcock,19530504
rec-473-org,afr,f,djidade,liss,20001221
rec-474-org,afr,m,kezekia,louter,19440511
rec-475-org,afr,f,takata,kanana,19500415
rec-476-org,afr,f,lashauna,chibile,19740515
rec-477-org,afr,f,kenyangi,obua,19770112
rec-478-org,afr,,butu,worede,19870615
rec-479-org,afr,m,marka,ohu,19770330
rec-480-org,afr,f,tekeste,azuonye,19680929
rec-481-org,afr,f,esiankiki,ejua,
rec-482-org,afr,m,tariro,hardick,19810531
rec-483-org,afr,f,lerato,chobe,19771026
rec-484-org,afr,,rakanja,mqhayi,
rec-485-org,afr,f,seghada,tarfa,19570629
rec-486-org,afr,f,osano,haruna,19590527
rec-487-org,afr,f,olatokunbo,bwita,19890602
rec-488-org,afr,f,uwingabiy,olatuga,19981211
rec-489-org,afr,f,vusumuzi,idehen,19930627
rec-490-org,afr,f,abosi,moussavou,19431028
rec-491-org,afr,m,bahati,amodu,20000304
rec-492-org,afr,f,lyaqut,bironze,
rec-493-org,afr,f,abdou,nienaber,19550329
rec-494-org,afr,f,makini,diedrick,19861204
rec-495-org,afr,f,akua,namugala,19720920
rec-496-org,afr,f,isabis,tyers,
rec-497-org,afr,f,goitsemed,mwanawasa,
rec-498-org,afr,f,mun,tabakamulamu,19440103
rec-499-org,afr,f,awushie,chikwe,19851014
rec-500-org,afr,f,obi,mulombwa,20020323
rec-501-org,afr,f,nigesa,kuntashula,19950726
rec-502-org,afr,,amarurena,hemingway,19701108
rec-503-org,afr,f,,kashoki,
rec-504-org,afr,f,olapade,zegge,19800224
rec-505-org,afr,f,onyedinma,masade,19960222
rec-506-org,afr,,,mazombwe,19851217
rec-507-org,afr,f,gete,demba,19920508
rec-508-org,afr,f,nourreddine,mubu,
rec-509-org,afr,f,ikenna,acquah,19430312
rec-510-org,afr,f,dukuzumurenyi,adenuga,19770816
rec-511-org,afr,f,mijiza,holroyd,19780106
rec-512-org,afr,f,nxele,mungara,20010416
rec-513-org,afr,m,mukasa,serfonteyn,19980925
rec-514-org,afr,,afafa,binaisa,
rec-515-org,afr,f,fethee,thysse,19530930
rec-516-org,afr,f,okuda,muse,
rec-517-org,afr,f,matope,ezeugo,19881107
rec-518-org,afr,m,kapuki,roelofsz,
rec-519-org,afr,f,hotha,lusalah,19980130
rec-520-org,afr,f,yitna,mokgathi,19670314
rec-521-org,afr,,nyenyedzi,goje,19420407
rec-522-org,afr,f,aminata,siandula,19990521
rec-523-org,afr,f,kaseko,chaplin,19601130
rec-524-org,afr,f,dzigbode,maitland,19401120
rec-525-org,afr,f,tenen,potter,19910815
rec-526-org,afr,f,felistas,emeagwali,19731006
rec-527-org,afr,m,deepak,disu,19470918
rec-528-org,afr,f,oluremi,stenson,19521214
rec-529-org,afr,f,ilisa,awe,19980719
rec-530-org,afr,f,kwesida,zwane,19441120
rec-531-org,afr,f,diop,retief,19500730
rec-532-org,afr,f,ntagahera,nazareth,19610304
rec-533-org,afr,f,cheikh,wolmarans,19710902
rec-534-org,afr,m,nayla,chiboola,20000705
rec-535-org,afr,,nnamochie,mamabolo,19450309
rec-536-org,afr,,hawa,dadoo,19460328
rec-537-org,afr,f,wolashe,siyumbwa,19760219
rec-538-org,afr,f,meti,mungo,19440420
rec-539-org,afr,f,ayelech,omotosho,19701030
rec-540-org,afr,f,onyango,ekpe,19500717
rec-541-org,afr,,awino,,19420920
rec-542-org,afr,,ajane,chinjila,19870731
rec-543-org,afr,f,bumba,ocol,19760130
rec-544-org,afr,f,onyedinma,kwalira,19790623
rec-545-org,afr,,nokothula,palm,
rec-546-org,afr,m,leeshah,rwigyema,19490425
rec-547-org,afr,f,tyana,obatola,19760118
rec-548-org,afr,f,shaccara,kluckow,19601102
rec-549-org,afr,f,kianjahe,kort,19930410
rec-550-org,afr,f,thandiwe,mbabazi,
rec-551-org,afr,m,mihanta,motlana,19990714
rec-552-org,afr,f,nzarbarimb,ruther,19730105
rec-553-org,afr,,mahabuba,drinkwater,19830308
rec-554-org,afr,f,satoria,willmore,19700123
rec-555-org,afr,m,taquaoya,nzibo,19671011
rec-556-org,afr,f,nkiru,,19410601
rec-557-org,afr,m,laouey,reijniers,19970612
rec-558-org,afr,f,obierika,kasweka,19460901
rec-559-org,afr,f,oare,shoon,
rec-560-org,afr,f,karega,strand,
rec-561-org,afr,f,manga,adumbe,19681024
rec-562-org,afr,f,adetoun,bako,19710309
rec-563-org,afr,f,ajuma,lesaar,19730901
rec-564-org,afr,f,youssou,stellenboom,19800227
rec-565-org,afr,f,bloke,randall,19570521
rec-566-org,afr,f,nyaga,riddle,19460204
rec-567-org,afr,,landuleni,squire,19950315
rec-568-org,afr,f,tiljad,chisuta,19750323
