rec_id,culture,sex,given_name,surname,date_of_birth
rec-129-org,afr,f,babirye,matiba,19870717
rec-130-org,afr,f,uregh,apiafi,19850207
rec-131-org,afr,f,obierika,ebuya,19560712
rec-132-org,afr,f,tei,fuller,19780503
rec-133-org,afr,f,knia,mvula,19950818
rec-134-org,afr,,nabulungi,scribante,19400915
rec-135-org,afr,f,xamida,imeh,19411106
rec-136-org,afr,f,kisser,wanyama,19461108
rec-137-org,afr,f,sitalba,rieck,19861121
rec-138-org,afr,f,awo,hanambe,19420903
rec-139-org,afr,f,,cattle,19840612
rec-140-org,afr,,bushira,agbakoba,19950428
rec-141-org,afr,m,mawuko,sheppy,19460316
rec-142-org,afr,f,amoge,mabil,19420508
rec-143-org,afr,f,masnsen,masemola,19650515
rec-144-org,afr,f,onyemachi,,19411127
rec-145-org,afr,f,salina,maduabum,
rec-146-org,afr,,mgbeke,bamalli,19791011
rec-147-org,afr,m,tsalani,mulikita,19861219
rec-148-org,afr,f,abdelahi,cherry,19690213
rec-149-org,afr,f,kimameta,orizu,19811012
rec-150-org,afr,f,adigun,gounden,19550901
rec-151-org,afr,f,kambarage,gregory,19440624
rec-152-org,afr,m,mwenda,moulder,19800731
rec-153-org,afr,f,odour,malzer,19890830
rec-154-org,afr,f,muthemba,etiebet,19460416
rec-155-org,afr,f,fadzai,okore,19711119
rec-156-org,afr,,chinarah,ayinla,19770509
rec-157-org,afr,f,mariamu,franklin,19550505
rec-158-org,afr,m,zewde,kimobwa,19850219
rec-159-org,afr,f,abeeku,chumbwe,19740329
rec-160-org,afr,,rasham,serry,19630119
rec-161-org,afr,f,kifimbo,koorze,19411225
rec-162-org,afr,f,akinlabi,korenberg,
rec-163-org,afr,m,jojo,sowden,19400709
rec-164-org,afr,f,ekua,iwelumo,19411123
rec-165-org,afr,f,quason,kalambo,19621117
rec-166-org,afr,,mbagun,flowers,19830327
rec-167-org,afr,m,hidaya,kopi,
rec-168-org,afr,,nyofu,usher,19680104
rec-169-org,afr,m,tambika,holdaway,
rec-170-org,afr,f,kitengi,ngendane,19900429
rec-171-org,afr,f,ylonda,fasil,
rec-172-org,afr,m,tawes,opara,19860512
rec-173-org,afr,,ajeder,mutahi,19400822
rec-174-org,afr,f,mudiwa,letele,19720812
rec-175-org,afr,,tima,mutambo,19841108
rec-176-org,afr,,atissi,hassan,19810522
rec-177-org,afr,,yamikani,sunguti,19580330
rec-178-org,afr,m,adaoha,malaya,19850123
rec-179-org,afr,f,nadifa,ice,19760422
rec-180-org,afr,m,kabona,kitching,19700705
rec-181-org,afr,f,ndidi,rukundo,
rec-182-org,afr,f,,okpara,19830714
rec-183-org,afr,f,aret,duale,19570914
rec-184-org,afr,f,adaeze,subramoney,19520509
rec-185-org,afr,,amray,matenga,19821015
rec-186-org,afr,m,nakisisa,nsimbi,
rec-187-org,afr,f,againi,zikonda,19970523
rec-188-org,afr,,,jardien,19450107
rec-189-org,afr,m,lolovivi,ridgeway,19460207
rec-190-org,afr,f,kwakwei,adetona,19641227
rec-191-org,afr,f,muhashaham,matembe,19960726
rec-192-org,afr,f,awusi,huston,19980319
rec-193-org,afr,f,nomuula,makala,19811208
rec-194-org,afr,f,alimayu,sinclair,
rec-195-org,afr,,,mali,19620508
rec-196-org,afr,f,kamilya,ofonagora,19731002
rec-197-org,afr,f,ekenedilichukwu,siamagadi,19570530
rec-198-org,afr,,persinna,oguguo,19520309
rec-199-org,afr,f,thandi,maries,19600129
rec-200-org,afr,m,afaafa,makasa,19780221
rec-201-org,afr,,ghidey,mulao,19690104
rec-202-org,afr,f,okai,hamusonde,19821002
rec-203-org,afr,m,lukongolo,mseteka,19910220
rec-204-org,afr,f,ye,igwe,20020407
rec-205-org,afr,f,furaha,ferreira,19901013
rec-206-org,afr,,muwalo,giles,19641124
rec-207-org,afr,f,wassa,ugwu,19491014
rec-208-org,afr,f,tarana,ahabwe,19750425
rec-209-org,afr,m,kisima,mbityi,19740505
rec-210-org,afr,f,guedado,sitwala,19990504
rec-211-org,afr,m,gulussan,chimera,19430930
rec-212-org,afr,m,mbamba,shimwamba,19600130
rec-213-org,afr,f,zine,mbola,19571124
rec-214-org,afr,f,minenhle,bongo,19821127
rec-215-org,afr,f,idihi,oqubay,19641213
rec-216-org,afr,,najuma,sirma,19740914
rec-217-org,afr,f,amonke,rhode,19740803
rec-218-org,afr,f,ebiere,koinange,19951212
rec-219-org,afr,,tariwelt,dibia,19791103
rec-220-org,afr,f,nnabugwu,mirii,19740831
rec-221-org,afr,f,kibasila,sekani,19760322
rec-222-org,afr,,tedros,alemseged,19510812
rec-223-org,afr,f,dashi,miller,19840221
rec-224-org,afr,,joycelin,cairns,19450831
rec-225-org,afr,f,keshah,berhe,19960913
rec-226-org,afr,,shakah,chiassaro,19540820
rec-227-org,afr,f,sigolwide,idiata,19611208
rec-228-org,afr,,penina,dadswell,19630119
rec-229-org,afr,,demesu,chikadya,19460807
rec-230-org,afr,m,maamuni,ezeikpe,19580601
rec-231-org,afr,f,osinachi,miller,19730831
rec-232-org,afr,m,,doughty,19850523
rec-233-org,afr,f,matiu,khama,19571229
rec-234-org,afr,,aberash,hachendo,19970911
rec-235-org,afr,f,bibi,smeda,19540301
rec-236-org,afr,f,bausi,odhiambo,19851223
rec-237-org,afr,f,ayize,malilwe,20020510
rec-238-org,afr,f,odiinkemelu,kanana,
rec-239-org,afr,f,nyaga,geere,19640120
rec-240-org,afr,f,sipo,nicol,
rec-241-org,afr,,morani,wakiihuri,19930128
rec-242-org,afr,f,dike,siakwasiya,19430815
rec-243-org,afr,,ifeanyichukwu,githunguri,19780824
rec-244-org,afr,f,kwemto,estment,19620824
rec-245-org,afr,f,leza,chifwepa,19730630
rec-246-org,afr,f,uvatera,genis,19931229
rec-247-org,afr,,olajowon,bamlak,19610615
rec-248-org,afr,f,winda,combe,
rec-249-org,afr,f,mavivi,bargicho,19490919
rec-250-org,afr,f,thandi,dube,19730425
rec-251-org,afr,f,zgz,wakumelo,19440201
rec-252-org,afr,,abuya,onwatuegwu,19891102
rec-253-org,afr,,haoniyao,majwega,19451222
rec-254-org,afr,f,dikeledi,hertog,19710124
rec-255-org,afr,f,dofi,jarman,20010208
rec-256-org,afr,f,bupe,,19660918
rec-257-org,afr,,sharone,mpondela,19610512
rec-258-org,afr,,chantall,okwara,19951219
rec-259-org,afr,f,ifesinachi,fajinmi,19411116
rec-260-org,afr,f,massassi,pentz,19800503
rec-261-org,afr,f,sipho,anyanga,19990926
rec-262-org,afr,,kanyama,okayu,19930307
rec-263-org,afr,,kyalambok,chihana,19470709
rec-264-org,afr,f,gaya,debruyn,19771025
rec-265-org,afr,,shemsa,masaninga,19691124
rec-266-org,afr,,kalula,pugin,19480428
rec-267-org,afr,,mkali,bada,19671227
rec-268-org,afr,m,zephania,waibara,20000829
rec-269-org,afr,f,sikitu,mambo,19910426
rec-270-org,afr,m,temitope,opore,19640326
rec-271-org,afr,f,marzuku,somji,19980613
rec-272-org,afr,f,chipo,moss,19480716
rec-273-org,afr,,,nicolson,19670930
rec-274-org,afr,f,shaka,,19540506
rec-275-org,afr,,tatenda,siegruhn,19630715
rec-276-org,afr,f,chinemere,poss,19401119
rec-277-org,afr,m,selope,jacobs,19930316
rec-278-org,afr,f,mojisola,edola,19801128
rec-279-org,afr,f,hususa,munamonga,19881008
rec-280-org,afr,f,jomo,olomu,19711018
rec-281-org,afr,f,xolelwa,stock,20011022
rec-282-org,afr,f,monisha,makweembo,19710603
rec-283-org,afr,f,makda,tamlin,19761105
rec-284-org,afr,f,msiba,somen,19990508
rec-285-org,afr,m,kea,mafuleka,19950617
rec-286-org,afr,f,nomasonto,gobir,19830418
rec-287-org,afr,f,onwuemelie,kilego,19731218
rec-288-org,afr,,sharik,mwenya,19840726
rec-289-org,afr,f,ashanta,dandridge,19401005
rec-290-org,afr,,sutka,samai,19580726
rec-291-org,afr,f,kadidou,chela,20021119
rec-292-org,afr,f,thako,redman,
rec-293-org,afr,m,gilamata,aduda,19581102
rec-294-org,afr,f,babafunmi,ukpolo,19770521
rec-295-org,afr,f,kudyauku,reen,19880710
rec-296-org,afr,f,olufunmil,onyema,19400821
rec-297-org,afr,m,odikinyi,novia,19721229
rec-298-org,afr,,miskaela,ajuwa,19640924
rec-299-org,afr,f,nyemya,lonco,
rec-300-org,afr,f,berhanu,chisi,19600723
rec-301-org,afr,f,cheryce,kunene,19630228
rec-302-org,afr,m,elfatih,wanjala,
rec-303-org,afr,,bacia,ezekiel,19630415
rec-304-org,afr,f,candace,babatunde,19870120
rec-305-org,afr,,adjanaya,kombich,19950725
rec-306-org,afr,,ingrette,chitembeya,19840108
rec-307-org,afr,f,boitumelo,chulu,19570705
rec-308-org,afr,f,sayvion,rebstein,19810802
rec-309-org,afr,f,bayou,redsan,19861209
rec-310-org,afr,m,mawuko,mlozi,19450225
rec-311-org,afr,f,chimane,dumba,19430619
rec-312-org,afr,,zinara,bhimji,19410109
rec-313-org,afr,f,ndegwa,north,19561113
rec-314-org,afr,f,udeme,,19991020
rec-315-org,afr,m,akuba,uzochukwu,19470215
rec-316-org,afr,f,amachi,magezi,19950603
rec-317-org,afr,f,mgbogo,nieksen,19720328
rec-318-org,afr,f,joswa,carrick,19610616
rec-319-org,afr,m,kuende,egwu,19990329
rec-320-org,afr,f,imasu,omagbaluwaje,19960315
rec-321-org,afr,,krune,pelteret,19950208
rec-322-org,afr,m,ifoms,degenaar,19420407
rec-323-org,afr,f,anyango,chimbole,19401009
rec-324-org,afr,f,terk,bibodi,19821209
rec-325-org,afr,f,kayonga,,19560923
rec-326-org,afr,f,labana,hawkins,19920308
rec-327-org,afr,f,gemeda,chemutai,19820201
rec-328-org,afr,f,akeiyla,serong,19691116
rec-329-org,afr,f,adjoa,markey,19901010
rec-330-org,afr,f,hamadou,rodel,19690709
rec-331-org,afr,f,amma,ipia,20000505
rec-332-org,afr,m,kemi,mather,19921028
rec-333-org,afr,f,juza,nisbet,19600706
rec-334-org,afr,m,dalibunga,njekwa,19451021
rec-335-org,afr,,sule,dalhouzie,19620712
rec-336-org,afr,f,tobenna,mwesige,19410606
rec-337-org,afr,f,muthomi,fick,19940613
rec-338-org,afr,f,ummi,okodogbe,19970520
rec-339-org,afr,f,simangaliso,ngumbi,19491127
rec-340-org,afr,,kalula,shanu,19850612
rec-341-org,afr,f,negue,dala,19850724
rec-342-org,afr,,tumpe,kyomya,19490518
rec-343-org,afr,m,mawuko,thuynsma,19971209
rec-344-org,afr,f,mawuena,dahiru,19790715
rec-345-org,afr,f,jayde,steinbreder,19510810
rec-346-org,afr,,jayde,erese,19980122
rec-347-org,afr,f,akpenamawu,mphuka,19990419
rec-348-org,afr,f,ato,molete,19900917
rec-349-org,afr,f,nasiche,radcliff,19440928
rec-350-org,afr,m,pili,wedel,19790129
rec-351-org,afr,f,bongani,mwashya,19430107
rec-352-org,afr,f,awiti,topley,19791202
rec-353-org,afr,f,alemayehu,lesirma,19581201
rec-354-org,afr,m,autshumao,lewis,19980526
rec-355-org,afr,f,karega,ludek,19410705
rec-356-org,afr,m,meria,deressa,19960519
rec-357-org,afr,,madubuike,schoeman,19670221
rec-358-org,afr,m,ekeama,edola,19460416
rec-359-org,afr,f,,welch,19971202
rec-360-org,afr,m,wanangwa,babangida,19810407
rec-361-org,afr,,roozani,dalhouzie,19630221
rec-362-org,afr,f,milandu,matete,
rec-363-org,afr,f,shmeka,liwewe,19601208
rec-364-org,afr,f,kainwendo,waldbott,
rec-365-org,afr,f,achieng,roggie,19671115
rec-366-org,afr,f,citiwala,zaayman,19880721
rec-367-org,afr,,adetoun,orjinta,19631001
rec-368-org,afr,f,azregh,muluneh,19890911
rec-369-org,afr,,venuste,everson,20020119
rec-370-org,afr,f,chinedum,ganga,19920608
rec-371-org,afr,,siphax,sullaphen,19770125
rec-372-org,afr,f,eluemuno,zenawi,19871125
rec-373-org,afr,,ananse,whittel,19960525
rec-374-org,afr,,faki,gochin,
rec-375-org,afr,f,tajah,truscott,19600412
rec-376-org,afr,,awlagh,geldenhuis,19930322
rec-377-org,afr,f,dekah,kingamba,19420524
rec-378-org,afr,f,afram,barda,19600826
rec-379-org,afr,,jhirmel,duvinhage,19901019
rec-380-org,afr,f,onyinye,balya,19431031
rec-381-org,afr,m,kassahun,nawa,
rec-382-org,afr,f,kamangeni,heiberg,19550909
rec-383-org,afr,,ndubueze,mulonda,19920119
rec-384-org,afr,f,ghidewon,roetner,19901024
rec-385-org,afr,f,opiyo,mare,
rec-386-org,afr,,sharik,simwala,19711027
rec-387-org,afr,f,vuyisa,siakwasiya,19720924
rec-388-org,afr,,kitoko,wanyama,
rec-389-org,afr,f,nkromma,schenck,19450929
rec-390-org,afr,f,tembo,emefiele,19480627
rec-391-org,afr,f,changa,mowlam,19531231
rec-392-org,afr,f,zalira,matongo,19970422
rec-393-org,afr,f,alonge,wilhelm,19740226
rec-394-org,afr,f,ntagahera,kavuma,19980613
rec-395-org,afr,f,tale,dinka,19481110
rec-396-org,afr,f,munanire,storey,19540716
rec-397-org,afr,f,simba,mutebi,19520613
rec-398-org,afr,,chibuike,aderemi,19950119
rec-399-org,afr,f,tathinina,hamuchenkwa,19981102
rec-400-org,afr,m,samanya,wheater,19990915
rec-401-org,afr,,habika,kiguli,19491112
rec-402-org,afr,,ajunee,bupe,19600508
rec-403-org,afr,f,taabu,umeasiegbu,
rec-404-org,afr,f,amatso,malitoli,19730512
rec-405-org,afr,f,savieri,azefor,19840927
rec-406-org,afr,f,takiyah,sum,19720701
rec-407-org,afr,f,zeinab,pobjoy,19580430
rec-408-org,afr,f,ayikaitso,seugnet,19650608
rec-409-org,afr,,wanyanga,atulewa,19920509
rec-410-org,afr,f,chisomo,kizito,19761101
rec-411-org,afr,f,palassa,chipofya,19660615
rec-412-org,afr,f,raha,muleta,19600228
rec-413-org,afr,f,sharlayne,souchon,19970323
rec-414-org,afr,f,panyin,jonkheid,19890509
rec-415-org,afr,m,adika,nyamu,19840421
rec-416-org,afr,f,nqabeni,dickens,19920526
rec-417-org,afr,,chanterel,juuko,19581124
rec-418-org,afr,f,rukiya,letipilia,19810511
rec-419-org,afr,,kagai,nkonjera,19580702
rec-420-org,afr,f,akueni,nkoloma,19901009
rec-421-org,afr,,jamyah,mugeni,19731001
rec-422-org,afr,f,ajoke,habeenzu,19850325
rec-423-org,afr,f,rubanza,ochieng,19480920
rec-424-org,afr,,joswa,liato,
rec-425-org,afr,f,jifunza,stanger,19881018
rec-426-org,afr,f,kanjuchi,ilori,19850617
rec-427-org,afr,,uju,neveling,19560208
rec-428-org,afr,f,firyali,barihun,19980223
rec-429-org,afr,f,gogo,ajanwachukwu,19460201
rec-430-org,afr,f,bultossa,namukulwa,19970207
rec-431-org,afr,m,,rutter,19821029
rec-432-org,afr,,sekgoma,machuka,19950314
rec-433-org,afr,f,oluyemi,marshall,19410413
rec-434-org,afr,m,haidar,theart,19780103
rec-435-org,afr,,chinume,mwale,
rec-436-org,afr,f,lewa,kones,19420128
rec-437-org,afr,f,mekonen,aga,19850501
rec-438-org,afr,m,shujaa,onyali,20000422
rec-439-org,afr,f,kwatekwei,suuto,19971202
rec-440-org,afr,m,nkundiushuti,wyeth,20020731
rec-441-org,afr,,khola,tyamzashe,19421204
rec-442-org,afr,f,akinyi,oha,19870224
rec-443-org,afr,f,kasisi,obiekwu,19701120
rec-444-org,afr,,afiba,sparrow,
rec-445-org,afr,,,nkonjera,19700122
rec-446-org,afr,f,fowsia,drury,19590110
rec-447-org,afr,f,moges,ondoa,19920326
rec-448-org,afr,m,hiwot,kipkirui,19610121
rec-449-org,afr,,nonzenzel,chituwo,19990712
rec-450-org,afr,,oluwa,sefton,19501227
rec-451-org,afr,f,tsiresy,marende,19460109
rec-452-org,afr,f,netifet,leathern,19560829
rec-453-org,afr,f,tadmut,siyumbwa,19500829
rec-454-org,afr,f,ashantae,stander,19590804
rec-455-org,afr,m,nhlanhla,kabwegyere,19710404
rec-456-org,afr,,elechi,samai,
rec-457-org,afr,f,adetoun,kamala,19420109
rec-458-org,afr,f,shavonda,malen,
rec-459-org,afr,f,bayete,grewe,19840120
rec-460-org,afr,f,teona,southey,19670515
rec-461-org,afr,f,okaifo,bataringaya,19400515
rec-462-org,afr,m,chukwurah,stober,19990224
rec-463-org,afr,f,nadhari,neway,19800121
rec-464-org,afr,m,mapotlaki,kafeero,19920814
rec-465-org,afr,f,noma,solomon,19441212
rec-466-org,afr,f,berhane,elechi,19720604
rec-467-org,afr,f,sihaba,sibiya,19851026
rec-468-org,afr,f,chidiebel,osumba,20011220
rec-469-org,afr,f,kirabo,ndaba,19670721
rec-470-org,afr,m,shanikah,gowon,19471116
rec-471-org,afr,,azland,chiume,20010407
rec-472-org,afr,f,ebelechukwu,muzyamaba,19461217
rec-473-org,afr,f,caimile,chukwu,
rec-474-org,afr,m,kwarmine,germishuysen,19580604
rec-475-org,afr,f,chinyelu,steere,20010501
rec-476-org,afr,f,alitash,ganga,19980705
rec-477-org,afr,m,desta,rethman,19950627
rec-478-org,afr,m,damamli,abwo,19940426
rec-479-org,afr,f,thenga,kyatwoha,
rec-480-org,afr,,ghanim,schooling,19470301
rec-481-org,afr,f,egziabher,mbombo,19980601
rec-482-org,afr,f,ahjahnae,krane,19860109
rec-483-org,afr,m,sangoule,ogar,19930129
rec-484-org,afr,f,diliza,bandele,19630426
rec-485-org,afr,,tichawonna,souraphiel,19431001
rec-486-org,afr,,boitumelo,ogunnupe,19600818
rec-487-org,afr,m,chiumbo,siddle,
rec-488-org,afr,f,oluchi,sebutinde,19600801
rec-489-org,afr,m,thembinkos,mji,19821225
rec-490-org,afr,f,nasseri,kimble,19560105
rec-491-org,afr,f,muthuri,ekah,
rec-492-org,afr,m,yaoda,wepener,19630327
rec-493-org,afr,f,hadiah,rumfa,19960111
rec-494-org,afr,f,bisa,kajwang,19800920
rec-495-org,afr,m,bongi,niedermeyer,
rec-496-org,afr,f,hanzila,mtshali,
rec-497-org,afr,f,ejiikeme,norris,19780107
rec-498-org,afr,f,mubaadar,duraan,19971022
rec-499-org,afr,,osita,ojaamong,19511130
rec-500-org,afr,,hakika,wewejie,19960813
rec-501-org,afr,f,ntombizodwa,wasserfall,19821110
rec-502-org,afr,f,ofoedu,joho,19500107
rec-503-org,afr,f,dalmar,dauth,19420131
rec-504-org,afr,m,hakim,maluli,20000531
rec-505-org,afr,,samiha,pratley,19881221
rec-506-org,afr,,dashi,ede,19750630
rec-507-org,afr,f,khaya,lester,19941201
rec-508-org,afr,f,kuiwa,make,19980328
rec-509-org,afr,m,kipkoskei,atusigila,19520726
rec-510-org,afr,f,ngulinga,knaus,19921014
rec-511-org,afr,f,azubuike,okolloh,19800509
rec-512-org,afr,f,sharlayne,nicol,19430822
rec-513-org,afr,f,nuaha,maltman,20001016
rec-514-org,afr,f,mvula,matewere,19411011
rec-515-org,afr,f,yiliyen,acii,19960924
rec-516-org,afr,,mwasaa,skea,19861203
rec-517-org,afr,m,keb,skinner,
rec-518-org,afr,m,kibwana,wilmot,19660507
rec-519-org,afr,,nashy,wolstencroft,19810131
rec-520-org,afr,f,obaseki,muiruri,19870118
rec-521-org,afr,f,titbirt,munnik,19580704
rec-522-org,afr,f,jata,mboole,19420526
rec-523-org,afr,f,nar,parr,19670909
rec-524-org,afr,m,hiuhu,dodson,
rec-525-org,afr,m,selope,ibok,19741106
rec-526-org,afr,m,obiajulu,magill,19830402
rec-527-org,afr,m,,mwendaweli,19560926
rec-528-org,afr,f,afutu,aikhionbare,20000622
rec-529-org,afr,f,ntombizod,mellet,19911018
rec-530-org,afr,f,keanyandaarwa,dickens,19751110
rec-531-org,afr,f,alaezi,lockem,19570528
rec-532-org,afr,f,ejigu,shikokoti,19760814
rec-533-org,afr,f,daraja,simeza,19990316
rec-534-org,afr,f,gwamniru,alaoakala,19811103
rec-535-org,afr,m,ikechukwu,luo,19821101
rec-536-org,afr,f,adwoa,,19880713
rec-537-org,afr,f,shambe,antao,19560101
rec-538-org,afr,f,seun,asgedom,20020519
rec-539-org,afr,,kysa,lelong,19930528
rec-540-org,afr,f,hamelmal,mugane,19580122
rec-541-org,afr,f,ras,embaye,
rec-542-org,afr,f,jalinda,grady,19611001
rec-543-org,afr,f,magriet,ngologoza,19640829
rec-544-org,afr,f,oumee,chumba,19491031
rec-545-org,afr,f,babatu,sheppy,19991102
rec-546-org,afr,m,ubaya,ssempeke,19601206
rec-547-org,afr,f,,abeylegesse,19470201
rec-548-org,afr,m,ndungu,ekandem,
rec-549-org,afr,f,mawuena,sogunro,20021021
rec-550-org,afr,f,funsan,wilkson,19970417
rec-551-org,afr,,imazighen,chiom,19860201
rec-552-org,afr,f,chiwa,nakalonga,19680806
rec-553-org,afr,f,adesina,kotzee,19560607
rec-554-org,afr,,asesimba,sikuka,19611206
rec-555-org,afr,,fundikira,nwachukwu,
rec-556-org,afr,m,efe,garenamotse,19680926
rec-557-org,afr,f,amandani,gericke,19820220
rec-558-org,afr,f,okwy,jubelius,19890302
rec-559-org,afr,m,amarachi,morkel,20020515
rec-560-org,afr,f,olaniyan,rwabwogo,19650111
rec-561-org,afr,,commie,woolley,19571213
rec-562-org,afr,f,kennyada,witchell,19401125
rec-563-org,afr,f,libya,ekwensi,20010512
rec-564-org,afr,m,mema,nanyonga,19900122
rec-565-org,afr,m,fekadu,mwalula,19691207
